PlanId,PlanType,MetalLevel,PlanVariantMarketingName,Asthma Management Program,Depression Management Program,Diabetes Management Program,Heart Disease Management Program,High Blood Pressure & High Cholesterol Management Program,Low Back Pain Management Program,Pain Management Program,Pregnancy Management Program,Weight Loss Management Program
56503FL2570001-04,HMO,Silver,IND Silver HMO BC 7741 - 73%,1,1,1,1,1,1,0,1,1
56503FL2580002-00,POS,Silver,Gym Access IND Silver POS BC 7741,1,1,1,1,1,1,0,1,1
56503FL2580002-01,POS,Silver,Gym Access IND Silver POS BC 7741,1,1,1,1,1,1,0,1,1
56503FL2580002-06,POS,Silver,Gym Access IND Silver POS BC 7741 - 94%,1,1,1,1,1,1,0,1,1
56503FL2580002-02,POS,Silver,Gym Access IND Silver POS BC 7741 - Zero,1,1,1,1,1,1,0,1,1
56503FL2580002-04,POS,Silver,Gym Access IND Silver POS BC 7741 - 73%,1,1,1,1,1,1,0,1,1
56503FL2580002-05,POS,Silver,Gym Access IND Silver POS BC 7741 - 87%,1,1,1,1,1,1,0,1,1
56503FL2580002-03,POS,Silver,Gym Access IND Silver POS BC 7741 - Limited,1,1,1,1,1,1,0,1,1
56503FL2590002-03,HMO,Gold,Gym Access IND Gold HMO BC 5651 - Limited,1,1,1,1,1,1,0,1,1
56503FL2590002-00,HMO,Gold,Gym Access IND Gold HMO BC 5651,1,1,1,1,1,1,0,1,1
56503FL2590002-01,HMO,Gold,Gym Access IND Gold HMO BC 5651,1,1,1,1,1,1,0,1,1
56503FL2600002-01,POS,Gold,Gym Access IND Gold POS BC 5651,1,1,1,1,1,1,0,1,1
56503FL2600002-02,POS,Gold,Gym Access IND Gold POS BC 5651 - Zero,1,1,1,1,1,1,0,1,1
56503FL2600002-03,POS,Gold,Gym Access IND Gold POS BC 5651 - Limited,1,1,1,1,1,1,0,1,1
56503FL2610001-02,HMO,Platinum,Gym Access IND Platinum HMO BC 5841 - Zero,1,1,1,1,1,1,0,1,1
56503FL2610001-01,HMO,Platinum,Gym Access IND Platinum HMO BC 5841,1,1,1,1,1,1,0,1,1
56503FL2610001-00,HMO,Platinum,Gym Access IND Platinum HMO BC 5841,1,1,1,1,1,1,0,1,1
56503FL2610001-03,HMO,Platinum,Gym Access IND Platinum HMO BC 5841 - Limited,1,1,1,1,1,1,0,1,1
56503FL2620002-01,POS,Platinum,Gym Access IND Platinum POS BC 5841,1,1,1,1,1,1,0,1,1
56503FL2620002-00,POS,Platinum,Gym Access IND Platinum POS BC 5841,1,1,1,1,1,1,0,1,1
56503FL2620002-02,POS,Platinum,Gym Access IND Platinum POS BC 5841 - Zero,1,1,1,1,1,1,0,1,1
56503FL2620002-03,POS,Platinum,Gym Access IND Platinum POS BC 5841 - Limited,1,1,1,1,1,1,0,1,1
56503FL2630002-01,HMO,Platinum,Gym Access IND Platinum HMO BC 1941,1,1,1,1,1,1,0,1,1
56503FL2630002-02,HMO,Platinum,Gym Access IND Platinum HMO BC 1941 - Zero,1,1,1,1,1,1,0,1,1
56503FL2630002-03,HMO,Platinum,Gym Access IND Platinum HMO BC 1941 - Limited,1,1,1,1,1,1,0,1,1
56503FL2630002-00,HMO,Platinum,Gym Access IND Platinum HMO BC 1941,1,1,1,1,1,1,0,1,1
56503FL2640002-01,POS,Platinum,Gym Access IND Platinum POS BC 1941,1,1,1,1,1,1,0,1,1
56503FL2640002-03,POS,Platinum,Gym Access IND Platinum POS BC 1941 - Limited,1,1,1,1,1,1,0,1,1
56503FL2640002-02,POS,Platinum,Gym Access IND Platinum POS BC 1941 - Zero,1,1,1,1,1,1,0,1,1
56503FL2640002-00,POS,Platinum,Gym Access IND Platinum POS BC 1941,1,1,1,1,1,1,0,1,1
56503FL2650002-02,HMO,Platinum,Gym Access IND Platinum HMO 91 - Zero,1,1,1,1,1,1,0,1,1
56503FL2650002-03,HMO,Platinum,Gym Access IND Platinum HMO 91 - Limited,1,1,1,1,1,1,0,1,1
56503FL2650002-01,HMO,Platinum,Gym Access IND Platinum HMO 91,1,1,1,1,1,1,0,1,1
56503FL2650002-00,HMO,Platinum,Gym Access IND Platinum HMO 91,1,1,1,1,1,1,0,1,1
56503FL2660002-03,HMO,Platinum,Gym Acccess IND Platinum HMO 92 - Limited,1,1,1,1,1,1,0,1,1
56503FL2660002-01,HMO,Platinum,Gym Acccess IND Platinum HMO 92,1,1,1,1,1,1,0,1,1
56503FL2660002-00,HMO,Platinum,Gym Acccess IND Platinum HMO 92,1,1,1,1,1,1,0,1,1
56503FL2660002-02,HMO,Platinum,Gym Acccess IND Platinum HMO 92 - Zero,1,1,1,1,1,1,0,1,1
56503FL2670001-00,HMO,Expanded Bronze,Gym Access IND Bronze Standardized HMO,1,1,1,1,1,1,0,1,1
56503FL2680001-01,HMO,Silver,Gym Access IND Silver Standardized HMO 1,1,1,1,1,1,1,0,1,1
56503FL2680001-02,HMO,Silver,Gym Access IND Silver Standardized HMO 1 - Zero,1,1,1,1,1,1,0,1,1
56503FL2680001-03,HMO,Silver,Gym Access IND Silver Standardized HMO 1 - Limited,1,1,1,1,1,1,0,1,1
56503FL2680001-05,HMO,Silver,Gym Access IND Silver Standardized HMO 1 - 87%,1,1,1,1,1,1,0,1,1
56503FL2680001-04,HMO,Silver,Gym Access IND Silver Standardized HMO 1 - 73%,1,1,1,1,1,1,0,1,1
56503FL2680001-00,HMO,Silver,Gym Access IND Silver Standardized HMO 1,1,1,1,1,1,1,0,1,1
56503FL2680001-06,HMO,Silver,Gym Access IND Silver Standardized HMO 1 - 94%,1,1,1,1,1,1,0,1,1
56503FL2730001-00,HMO,Bronze,Gym Access IND Bronze HMO 1340,1,1,1,1,1,1,0,1,1
56503FL2730001-03,HMO,Bronze,Gym Access IND Bronze HMO 1340 - Limited,1,1,1,1,1,1,0,1,1
56503FL2730001-02,HMO,Bronze,Gym Access IND Bronze HMO 1340 - Zero,1,1,1,1,1,1,0,1,1
56503FL2730001-01,HMO,Bronze,Gym Access IND Bronze HMO 1340,1,1,1,1,1,1,0,1,1
56503FL2780001-03,HMO,Expanded Bronze,Gym Access IND Bronze HMO 1041 - Limited,1,1,1,1,1,1,0,1,1
56503FL2780001-02,HMO,Expanded Bronze,Gym Access IND Bronze HMO 1041 - Zero,1,1,1,1,1,1,0,1,1
56503FL2780001-01,HMO,Expanded Bronze,Gym Access IND Bronze HMO 1041,1,1,1,1,1,1,0,1,1
56503FL2780001-00,HMO,Expanded Bronze,Gym Access IND Bronze HMO 1041,1,1,1,1,1,1,0,1,1
56503FL2790001-02,POS,Expanded Bronze,Gym Access IND Bronze POS 1042 - Zero,1,1,1,1,1,1,0,1,1
56503FL2790001-03,POS,Expanded Bronze,Gym Access IND Bronze POS 1042 - Limited,1,1,1,1,1,1,0,1,1
56503FL2790001-01,POS,Expanded Bronze,Gym Access IND Bronze POS 1042,1,1,1,1,1,1,0,1,1
56503FL2790001-00,POS,Expanded Bronze,Gym Access IND Bronze POS 1042,1,1,1,1,1,1,0,1,1
56503FL2860001-01,HMO,Gold,Gym Access IND Gold HMO H.S.A 9010,1,1,1,1,1,1,0,1,1
56503FL2860001-00,HMO,Gold,Gym Access IND Gold HMO H.S.A 9010,1,1,1,1,1,1,0,1,1
56503FL2860001-02,HMO,Gold,Gym Access IND Gold HMO 9010 - Zero,1,1,1,1,1,1,0,1,1
56503FL2860001-03,HMO,Gold,Gym Access IND Gold HMO H.S.A 9010 - Limited,1,1,1,1,1,1,0,1,1
59667FL0010001-00,EPO,High,DentaQuest EPO Pediatric High,0,0,0,0,0,0,0,0,0
59667FL0010001-01,EPO,High,DentaQuest EPO Pediatric High,0,0,0,0,0,0,0,0,0
59667FL0010003-00,EPO,High,DentaQuest EPO Family High,0,0,0,0,0,0,0,0,0
59667FL0010003-01,EPO,High,DentaQuest EPO Family High,0,0,0,0,0,0,0,0,0
59667FL0010004-00,EPO,Low,DentaQuest EPO Family Low,0,0,0,0,0,0,0,0,0
59667FL0010004-01,EPO,Low,DentaQuest EPO Family Low,0,0,0,0,0,0,0,0,0
85019FL0020002-00,HMO,Low,LIBERTY FL Family Plus Dental,0,0,0,0,0,0,0,0,0
85019FL0020002-01,HMO,Low,LIBERTY FL Family Plus Dental,0,0,0,0,0,0,0,0,0
93299FL0010001-00,EPO,Low,FL Young Smiles,0,0,0,0,0,0,0,0,0
93299FL0010001-01,EPO,Low,FL Young Smiles,0,0,0,0,0,0,0,0,0
93299FL0010002-00,EPO,Low,FL Family Smiles,0,0,0,0,0,0,0,0,0
93299FL0010002-01,EPO,Low,FL Family Smiles,0,0,0,0,0,0,0,0,0
93299FL0020001-01,EPO,Low,FL Affordable Smiles,0,0,0,0,0,0,0,0,0
93299FL0020002-00,EPO,Low,FL Affordable Smiles,0,0,0,0,0,0,0,0,0
97725FL0010001-00,PPO,Low,Delta Dental PPO Pediatric Basic Plan,0,0,0,0,0,0,0,0,0
97725FL0010002-00,PPO,High,Delta Dental PPO Pediatric Preferred Plan,0,0,0,0,0,0,0,0,0
97725FL0010004-01,PPO,High,Delta Dental PPO Preferred Plan for Families,0,0,0,0,0,0,0,0,0
97725FL0010006-01,PPO,Low,Delta Dental PPO Basic Plan for Families,0,0,0,0,0,0,0,0,0
97725FL0010007-01,PPO,Low,Delta Dental PPO Preventive Plan for Families,0,0,0,0,0,0,0,0,0
97725FL0030001-00,HMO,Low,DeltaCare USA Pediatric Basic Plan,0,0,0,0,0,0,0,0,0
97725FL0030002-00,HMO,High,DeltaCare USA Pediatric Preferred Plan,0,0,0,0,0,0,0,0,0
97725FL0030004-01,HMO,High,DeltaCare USA Preferred Plan for Families,0,0,0,0,0,0,0,0,0
97725FL0030006-01,HMO,Low,DeltaCare USA Basic Plan for Families,0,0,0,0,0,0,0,0,0
97725FL0020001-00,PPO,Low,Delta Dental PPO Pediatric Basic Plan for Small Businesses,0,0,0,0,0,0,0,0,0
97725FL0020002-00,PPO,High,Delta Dental PPO Pediatric Preferred Plan for Small Businesses,0,0,0,0,0,0,0,0,0
97725FL0040001-00,HMO,Low,DeltaCare USA Pediatric Basic Plan for Small Businesses,0,0,0,0,0,0,0,0,0
97725FL0040002-00,HMO,High,DeltaCare USA Pediatric Preferred Plan for Small Businesses,0,0,0,0,0,0,0,0,0
98534FL0240001-00,PPO,Low,Family Basic Dental Plan (Low),0,0,0,0,0,0,0,0,0
98869FL0010001-01,PPO,High,EMI Health Choice PPO (High),0,0,0,0,0,0,0,0,0
98869FL0010002-01,PPO,Low,EMI Health Choice PPO (Low),0,0,0,0,0,0,0,0,0
98869FL0010003-01,PPO,Low,EMI Health Advantage Co-Pay,0,0,0,0,0,0,0,0,0
98869FL0010004-01,PPO,Low,EMI Health Advantage PPO,0,0,0,0,0,0,0,0,0
99787FL0010007-01,PPO,Low,Dentegra Dental PPO Family Basic Plan,0,0,0,0,0,0,0,0,0
99787FL0010008-01,PPO,High,Dentegra Dental PPO Family Preferred Plan,0,0,0,0,0,0,0,0,0
