State,Issuer_Name,Issuer_ID,Is_Issuer_New_to_Exchange? (Yes_or_No),Plan_ID,URL_Claims_Payment_Policies,Issuer_Claims_Received,Issuer_Claims_Denials,Issuer_Internal_Appeals_Filed,Issuer_Number_Internal_Appeals_Overturned,Issuer_Percent_Internal_Appeals_Overturned,Issuer_External_Appeals_Filed,Issuer_Number_External_Appeals_Overturned,Issuer_Percent_External_Appeals_Overturned,Plan_Number_Claims_Received,Plan_Number_Claims_Denied,Plan_Number_Claims_Denied_Referral_Required,Plan_Number_Claims_Denied_Out_of_Network,Plan_Number_Claims_Denied_Services_Excluded,Plan_Number_Claims_Denied_Not_Medically_Necessary_Excl_Behavioral_Health,Plan_Number_Claims_Denied_Not_Medically_Necessary_Incl_Behavioral_Health,Plan_Number_Claims_Denied_Other,Rate_Review,Financial_Information,Enrollment_Data,Disenrollment_Data
GA,Alliant Health Plans,83761,No,83761GA0040023,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,31115,5184,1937,1007,16,190,**,2034,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,2207,237
GA,Alliant Health Plans,83761,No,83761GA0040031,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,11389,1818,680,353,**,75,**,705,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,1661,329
GA,Alliant Health Plans,83761,No,83761GA0040035,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040037,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040039,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040040,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040041,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040042,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040043,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040044,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040045,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040046,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040047,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040048,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040049,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040050,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040051,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040052,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040053,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040054,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040056,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040057,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040058,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040060,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040062,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040063,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040064,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040065,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040066,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040067,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040068,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040069,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040070,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040071,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040072,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040073,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040074,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040075,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040076,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040077,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040079,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040080,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040104,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040106,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040108,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040109,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040110,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040111,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040112,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040113,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040114,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040115,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040116,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040117,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040118,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040119,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040120,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040121,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040122,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040123,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040125,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040126,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040127,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040129,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040131,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
GA,Alliant Health Plans,83761,No,83761GA0040132,http://alliantplans.com/members/understanding-my-insurance-transparency-information/,608701,38668,5676,2860,50.4%,46,17,37.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=11256&:refresh,N/A,N/A
